age,skills,city,gender,specialty,java,maven,git,sql,hibernate,spring,oop,student,education_level,total_experience,skill_set,rating
26,0,Ургенч,male,javadeveloper,1,1,0,1,1,1,0,0,bachelor,40,"Исполнительность,Java,Spring Framework,Hibernate ORM,PostgreSQL,Apache Maven,Apache Tomcat,ORACLE,MongoDB,MySQL",0.364
29,1,Нижневартовск,male,javadeveloper,1,0,0,1,0,0,1,0,higher,54,"HTML,MySQL,C++,Администрирование серверов Windows,JavaScript,ООП,Android SDK,Java SE,Microsoft Visual Studio,Java",0.519
32,1,Москва,male,javadeveloper,1,0,0,0,0,0,0,0,higher,164,"Java,NetBeans,Java SE,C/C++,C#,MS Visual Basic,Unity Pro XL,Simatic PCS 7,Proficy iFIX,GENESIS32,SCADA Infinity,ABB Industrial IT System 800xA,CODESYS,Concept XL",0.532
28,1,Белореченск,male,javaintern,0,0,1,1,0,0,0,0,master,54,"Исполнительность,обучаемость,готовность учиться и переучиваться,деловые переговоры,Грамотная речь,Английский язык,Работа в команде,Деловая переписка,Деловое общение,Креативность,Телефонные переговоры,Ориентация на результат,Водительское удостоверение категории B,Работа с большим объемом информации,Проведение презентаций,Python,Git,Linux,Docker,Kubernates,SQL,NoSQL,Bash",0.505
26,1,Челябинск,male,javadeveloper,0,0,0,0,0,0,0,0,bachelor,0,Ответственность,0.314
16,1,Турция,male,javaintern,0,0,0,0,0,0,0,0,secondary,0,"Ответственность,Обучаемость,Отзывчивость",0.229
30,1,Москва,male,developer,0,0,1,0,0,0,0,0,higher,74,"HTML,CSS,JavaScript,Adobe Photoshop,Git,Английский язык,Деловая коммуникация,Работа в команде,Грамотная речь,Телефонные переговоры,Figma,Photoshop,Lightroom,Pixel Perfect,HTML5,CSS3,ES6,JS,github,npm,webpack,SPA,English,Jira,Atlassian Jira,Пользователь ПК,MS Outlook,MS PowerPoint,Деловое общение,Водительское удостоверение категории B",0.452
20,1,Алматы,female,javajun,1,0,1,1,0,0,1,1,unfinished_higher,0,"Java,SQL,Git,PostgreSQL,HTML5,CSS3,ООП,C#,MS SQL Server",0.457
20,1,Москва,male,developer,0,0,0,0,0,0,0,0,special_secondary,21,"Быстрая обучаемость,Креативность,Adobe Photoshop,Пользователь ПК,HTML,CSS,JavaScript,Internet,Python",0.276
22,1,Москва,female,javaintern,0,0,0,0,0,0,0,0,bachelor,0,Работоспособность,0.314
19,1,Москва,male,javaintern,1,0,0,1,0,0,1,1,unfinished_higher,0,"Исполнительность,Аналитический склад ума,Алгоритмизированный подход,Упорство,Умение работать в команде,Java,Android SDK,C++,Python,SQL,ООП",0.414
31,1,Сибай,male,developer,1,0,0,1,0,0,1,0,higher,80,"jQuery,PHP5,MySQL,PHP,HTML,Ajax,ООП,Java EE",0.543
18,1,Кострома,female,developer,1,0,0,1,0,0,0,1,special_secondary,2,"Java,JavaScript,PHP,Python,SQL,HTML,CSS,MySQL,C#,Joomla CMS,1С-Битрикс",0.345
28,0,Нижневартовск,male,developer,0,1,0,0,0,0,0,0,unfinished_higher,5,"Kotlin,Gradle,Maven,RxKolin",0.133
31,1,Москва,male,javadeveloper,1,1,1,1,1,1,1,0,higher,78,"Основы С++,Java SE,Hibernate ORM,Apache Maven,ООП,JDBC,MySQL,Git,Spring Framework,Adobe Photoshop,CorelDRAW",0.712
19,0,Бишкек,male,other,1,0,1,1,1,1,1,0,secondary,0,"Исполнительность,Java,HTML,MySQL,CSS,SQL,Git,Spring Framework,ООП,Hibernate ORM,Golang,REST",0.286
19,1,Алматы,male,javadeveloper,0,0,0,0,0,0,0,1,bachelor,0,"Обучаемость,Настойчивость",0.314
25,1,Москва,male,other,0,0,0,0,0,0,0,0,secondary,35,"Исполнительность,Техническая поддержка,Настройка ПК,Настройка ПО,Настройка сетевых подключений,Adobe Photoshop,Сборка ПК,Пользователь ПК,Водительское удостоверение категории B,Английский язык,Администрирование сайтов,Техническое обслуживание,Грамотная речь,Работа в команде,Internet,Adobe After Effect,Adobe",0.26
26,1,Усть-Донецкий,male,other,1,0,1,1,0,0,0,0,bachelor,0,"Обучаемость,MySQL,HTML,PHP,MS Word,MS Excel,CSS,Java,Git,1С-Битрикс",0.443
33,1,Раменское,male,javadeveloper,1,0,1,1,0,0,0,0,master,141,"MS Access,MS Excel,MS Word,Java,Adobe Photoshop,Java core,GitHut,SQL",0.626
34,0,Вышний Волочек,male,javaintern,0,0,0,0,0,0,0,0,bachelor,167,Ответственность,0.263
23,1,Казань,female,javadeveloper,1,1,1,1,1,1,0,0,bachelor,21,"Spring Framework,Hibernate ORM,Git,Scrum,Maven,Redmine,JUnit,JDBC,SQL,Java",0.59
22,0,Красноярск,male,developer,0,0,0,1,0,0,0,1,unfinished_higher,0,"Грамотная речь,Работа в команде,C#,ASP.NET,Python,Django,SQL,HTML,Алгоритмы,Математика,Scrum,WPF,Windows Forms,XAML,C++,Qt",0.129
25,0,Москва,male,javadeveloper,1,0,0,1,0,0,0,0,higher,32,"Java development,OOP,Inheritance,Interfaces,Polymorphism,Exception handling,Regular Exceptions,I/O,Object Serialization,Generic Collections,Recursion,SQL,PostgreSQL,JDBC,Math Olympiad at school 124 - 1st place,Scope availability - Modificators,Java",0.257
23,1,Алматы,male,javadeveloper,1,0,1,1,1,1,1,0,secondary,8,"React,JUnit,Git,Алгоритмы и Структуры данных,Linux,ООП,CSS,JavaScript,SQL,Java,HTML5,Spring,Hibernate ORM,ElasticSearch,PostgreSQL",0.493
21,1,Москва,female,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,Исполнительность,0.286
32,1,Москва,male,javadeveloper,1,0,0,0,0,0,0,0,higher,8,Java,0.393
25,1,Санкт-Петербург,male,developer,1,0,1,1,0,1,1,1,unfinished_higher,0,"MySQL,PostgreSQL,Python,Git,HTML,CSS,Тестирование,Linux,ООП,C++ basics,Kotlin,Java Core,Spring Framework",0.5
26,1,Москва,male,developer,0,0,0,0,0,0,0,0,master,0,Обучаемость,0.371
34,1,Москва,male,javadeveloper,1,0,1,1,1,1,1,0,higher,117,"Java,Git,ООП,SQL,Java core,JDBC,Multithread Programming,MySQL,Spring Framework,Hibernate",0.704
36,1,Москва,male,javadeveloper,1,1,1,1,1,1,1,0,higher,19,"Java,Hibernate ORM,XML,CSS,JavaScript,JSON API,SQL,HDFS,JDBC,MySQL,Redis,MongoDB,Spring Framework,PostgreSQL,Apache Maven,Git,Apache Spark,Jsoup,REST,SOAP,ООП,Android,Разработка ПО,Английский язык,Spring Boot,Docker",0.66
24,1,Санкт-Петербург,male,javajun,1,0,1,1,1,1,0,1,bachelor,13,"Java,Python,Spring Framework,Spring boot,Spring Rest,Spring Security,Spring Data,Hibernate ORM,JPA,Git,PostgreSQL,MongoDB,Docker,RabbitMQ,Linux,Redis,JUnit,Unit Testing,Pandas,Numpy,Spring cloud,Kafka,Django",0.54
34,1,Samarkand,male,javadeveloper,1,1,1,0,1,1,1,0,higher,62,"Java,Java SE,Intellij IDEA,Git,Linux,ООП,Chronicle,Docker,HFT,Design Patterns,Gradle,Maven,JavaFX,Spring Framework,Hibernate ORM,CSS3,HTML,JavaScript,ReactJS,Sass,Spring Boot,Swagger,REST,SOAP,Jitwatch,JMH,Quarkus,Wiremock,TeamCity,Jenkins",0.655
28,1,Нур-Султан,male,javadeveloper,1,0,0,1,0,1,1,0,higher,55,"Java,Spring Framework,SQL,ООП",0.563
29,1,Алматы,male,developer,0,0,0,0,0,0,0,1,bachelor,0,Обучаемость,0.314
24,1,Уфа,male,other,0,0,1,0,0,0,1,1,bachelor,0,"Js,CSS,HTML,HTML5,ООП,JavaScript,React,Redux,Bootstrap,Немного c# и python,Git,Rest API,React hooks,Sass",0.4
23,1,Москва,male,javajun,1,0,1,0,0,0,0,0,higher,4,"Java,Git,Linux",0.432
33,1,Смоленск,male,javadeveloper,1,1,1,1,0,1,0,1,higher,0,"Работоспособность,Java,Java SE,Java EE,Java Servlets,Apache Maven,Spring Core,Spring Framework,SQL,MySQL,JUnit,JDBC,XML,HTML,CSS,JavaScript,Git",0.557
32,1,Bishkek,male,javadeveloper,1,0,1,1,1,1,0,0,higher,131,"Java,MySQL,Intellij IDEA,HTML,CSS,PostgreSQL,Spring Framework,Hibernate ORM,Git,JavaScript",0.674
30,1,Томск,male,javajun,1,0,0,1,0,1,1,0,higher,75,"Java,ООП,Intellij IDEA,SQL,Spring Framework,PostgreSQL",0.581
20,1,Златоуст,male,other,0,0,1,1,0,0,1,0,secondary,0,"Обучаемость,адекватность,Ответственность,Коммуникабельность,Быстро схватываю,Веб-программирование,HTML,JavaScript,CSS,Веб-дизайн,Adobe Photoshop,jQuery,CSS3,SQL,Git,TypeScript,React,Redux,Material UI,PostgreSQL,ООП,Python,Django Framework,Django rest framework,Scss,SQLite,Webpuck",0.357
35,1,Петрозаводск,male,developer,0,0,1,1,0,0,0,0,special_secondary,39,"Работоспособность,HTML,CSS,JavaScript,MySQL,jQuery,SQL,Git",0.378
42,1,Нижний Новгород,male,javadeveloper,1,1,1,1,1,1,0,1,higher,74,"Intellij IDEA,Git,Java,Linux,Spring Framework,Java Servlets,Apache Tomcat,Apache Maven,Postman,PostgreSQL,REST,SOAP,Hibernate ORM,Java EE,JSP,Английский язык,Грамотность,Деловая коммуникация,Пользователь ПК,SOLID",0.666
36,1,Москва,male,javadeveloper,1,0,0,0,0,0,0,0,bachelor,37,"Java,C/C++,Администрирование серверов Linux,Базы данных",0.39
22,0,Москва,male,other,0,0,1,1,0,0,0,0,unfinished_higher,3,"Обучение и развитие,Управление эффективностью,Работа в команде,SQL,Python,JavaScript,Git,Delphi,MS SQL Server,MS SQL,MySQL,CSS,C++,Linux,HTML",0.174
31,1,Москва,male,javajun,1,0,0,0,0,0,0,0,higher,158,"Автоматизация процессов,АСУ,АСУ ТП,ПЛК,GE,Локальные сети,Python,Data science,Java",0.526
38,1,Иваново (Ивановская область),male,developer,1,1,1,1,0,0,1,0,higher,185,"Linux,Python,MySQL,Java,ООП,Git,Apache Maven",0.722
20,1,Набережные Челны,male,other,0,0,1,1,0,0,1,0,secondary,58,"Python,JavaScript,HTML,CSS,Git,Django Framework,SQL,ООП,Администрирование серверов Linux,C#,PHP,Machine Learning,Data Analysis,Web Application Development",0.409
23,1,Кызылорда,male,developer,0,0,0,0,0,0,0,0,higher,26,"Работоспособность,Python,C++,Embarcadero Delphi,JavaScript,Kotlin",0.366
30,1,Москва,male,javajun,1,0,0,1,1,1,0,0,higher,85,"Java,Spring Framework,Hibernate ORM,HTML,CSS,JavaScript,SQL",0.59
27,1,Нур-Султан,male,javajun,1,0,0,0,0,0,0,0,special_secondary,0,"Java Core, Git,Изучаю Spring Framework, Maven",0.3
21,1,Санкт-Петербург,male,developer,1,0,0,1,1,1,0,1,unfinished_higher,0,"Spring Framework,Hibernate ORM,Java Servlets,PostgreSQL,Oracle Pl/SQL,C#,Java,Transact-SQL,MS SQL Server,JavaScript,React",0.457
32,1,Москва,male,other,0,0,0,0,0,0,0,0,higher,103,"Solid Works,AutoCAD,Станки ЧПУ,Токарь, сварщик,Компас3д,HTML,CSS,JS,PHP",0.435
20,1,Климовск (Московская область),male,javadeveloper,0,0,0,0,0,0,0,0,secondary,0,"Исполнительность,Креативность,Работа в команде,Организаторские навыки,Обучение и развитие,Ведение переговоров,Пользователь ПК",0.229
29,1,Чехов,male,javajun,0,0,0,1,0,0,1,0,bachelor,100,"Общее понимание SCADA систем,Понимание opc серверов,Знание языков программирования FBD LD CFC,Умение работать в программе Codesys,Начальное знание языков программирования Java Си Sql,Знание языка ST,знание основ языка Java,MySQL,ООП",0.489
40,1,Москва,male,other,0,0,0,1,0,1,0,0,higher,127,"Работоспособность,Финансовый анализ,Российские стандарты бухгалтерского учета,Международные стандарты бухгалтерского учета,MS PowerPoint,1С: Предприятие 8,1C: Бухгалтерия,Английский язык,Управление финансами,Spring Framework,SQL,PostgreSQL,Agile Project Management",0.542
30,1,Саратов,male,developer,1,0,0,1,0,0,0,0,higher,60,"Аудит безопасности,Осваиваю все новое,Коммуникабельность,Аналитические исследования,Стремление к совершенствованию,Работа с большим объемом информации,Информационная безопасность,Целеустремленность,Работа в команде,Адаптируюсь к различным условиям,Теханализ,Криптография,Организаторские навыки,Разработка должностных инструкций,Мотивация персонала,Управление интернет-проектами,SQL,Программирование,Клиентоориентированность,HP Service Manager,Active Directory,Java,Python",0.482
22,1,Москва,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,,0.286
24,1,Санкт-Петербург,male,javadeveloper,1,0,1,1,0,1,0,1,master,14,"Поиск информации в интернет,Python,Pandas,Spring Framework,Java,PostgreSQL,Jira,Confluence,GitLab,JDBC,MySQL,Agile Project Management",0.555
23,1,Москва,female,other,0,0,0,0,0,0,0,0,bachelor,5,,0.319
34,1,Алматы,male,javajun,1,1,1,1,1,1,0,0,special_secondary,5,"Ответственность,Коммуникабельность,Java,Spring,Java SE,Java EE,Spring Framework,Spring Boot,Hibernate,Git,HTML,PostgreSQL,CSS,Hibernate ORM,Apache Tomcat,Apache Maven,REST API,Gradle,Java Servlets,Docker,React.js",0.519
32,1,Москва,male,javaintern,0,0,0,0,0,0,0,0,secondary,60,Работоспособность,0.282
35,0,Урмары,male,other,0,0,0,0,0,0,0,0,higher,114,Обучаемость,0.244
32,1,Москва,male,javaintern,0,0,0,0,0,0,0,1,unfinished_higher,14,,0.298
39,1,Москва,female,developer,0,0,1,0,0,0,0,1,higher,243,"HTML5,CSS3,JavaScript,CMS Wordpress,Joomla CMS,Adobe Photoshop,CorelDRAW,1С-Битрикс,CRM,Создание сайтов,MS Word,jQuery,MS PowerPoint,PHP,Git,vue.js",0.602
28,0,Партизанск,male,other,0,0,0,1,0,0,0,0,higher,67,"Настройка ПК,Настройка сетевых подключений,Настройка ПО,Ремонт ПК,Сборка ПК,Windows 7,Windows Xp,Администрирование серверов Windows,Техническое обслуживание,MS Outlook,Прокладка кабелей,TCP/IP,DHCP,Локальные сети,Автоматизированное рабочее место (АРМ),HTML,CSS,SQL,Python,MySQL,Oracle 11I",0.245
33,1,Ургенч,male,javadeveloper,0,1,1,1,1,1,1,0,bachelor,52,"Spring Framework,MySQL,Hibernate ORM,JUnit,CSS,Git,ООП,Spring boot,PostgreSQL,Redmine,Bitbucket,HTML,Thymleaf,Maven,Docker,SQL",0.618
26,1,Тюмень,male,javajun,1,0,0,0,0,0,0,1,unfinished_higher,0,"Ооп, Java SE, Spring,Java 8",0.329
28,1,Армения,female,javajun,1,1,1,1,0,1,0,0,bachelor,106,"Ответственность,Целеустремленность,MS Office,Мастер-Тур,1С-Битрикс,HTML5,JavaScript,MySQL,Git,Apache Maven,Java,Spring Framework,C++,Python,Android,Kotlin",0.623
25,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,55,"Коммуникабельность,Стрессоустойчивость,Работа в команде,Деловое общение,Ориентация на результат,Управление проектами",0.335
34,1,Москва,male,javaintern,0,0,0,0,0,0,0,0,higher,135,"Ответственность,Адекватен к критике",0.463
53,1,Бухара,male,other,0,0,0,0,0,0,0,0,higher,142,"Работа в команде,Управление персоналом,Грамотная речь",0.469
29,1,Москва,male,other,1,0,0,1,0,0,0,0,higher,122,"Пользователь ПК,Умение работать в команде,Способность обучать других,Организаторские навыки,Английский язык,Деловое общение,Агентские продажи,Активные продажи,Анализ продаж,B2B Продажи,FMCG Продажи,MS Excel,MS PowerPoint,MS Word,Консультирование,Водительское удостоверение категории B,Пауэрлифтинг,Фитнес,SQL,СУБД,MS SQL Server,Навыки переговоров,Java",0.537
28,1,Новосибирск,male,other,0,0,1,0,0,0,0,1,unfinished_higher,64,"Linux,Администрирование серверов Linux,Английский язык,Bash,Git,Doker,LAMP,Gitlab,Python,Kuberspray,Kubernetes",0.386
28,1,Москва,male,javajun,1,1,1,1,1,1,0,0,higher,111,"Управление интернет-проектами,Разработка технических заданий,SQL,Постановка задач разработчикам,Создание сайтов,Управление командой,Интернет маркетинг,MySQL,PHP,Git,Java,С#,ASP.NET,JavaScript,Google AdWords,HTML5,UI,CRM,Mac Os,Scrum,Spring Framework,Intellij IDEA,Guava,Apache Collections,Maven,Hibernate ORM,JUnit,JSON API",0.699
23,1,Архангельск,male,javajun,1,0,1,1,1,1,0,0,special_secondary,6,"Java core,SQL,Spring Framework,Java collections,Hibernate,PostgreSQL,MySQL,Git,Java,XML,XML/Xslt,Oxygen Xml Editor",0.477
26,0,Владивосток,male,javadeveloper,1,1,1,1,1,1,0,1,higher,21,"Java Core,Git,Maven,Intellij IDEA,Spring,Hibernate,REST,JUnit,PostgreSQL",0.419
25,1,Москва,male,javadeveloper,1,0,1,1,0,0,1,0,higher,0,"Java,Intellij IDEA,Git,SQL,Android,ООП,HTML",0.514
37,0,Калининград,male,javadeveloper,1,1,1,1,1,1,0,0,special_secondary,94,"JSON API,HTML,CSS,Apache Tomcat,JSP,Java Servlets,PostgreSQL,Git,Linux,Logging,JCF,Java Core,XML,Hibernate ORM,TestNG,Selenium,GWT,Glassfish server,Spring Framework,Gradle,Liquibase,Apache Maven",0.398
33,1,Москва,male,javadeveloper,1,0,1,1,1,0,0,0,higher,146,"Android,Java,MS SQL,Delphi,FirebirdSQL,Hibernate ORM,Git,SQL,Object Pascal/Delphi,Embarcadero Delphi,Oracle 11G,iOS,СУБД,PostgreSQL,REST,Swing",0.644
34,1,Пермь,male,javadeveloper,1,0,0,1,0,0,1,0,higher,108,"Python,Django Framework,Numpy,Java,SQLite,MySQL,MS SQL,Администрирование серверов Linux,Администрирование серверов Windows,ООП",0.568
20,1,Москва,male,javajun,1,0,0,1,1,1,0,1,unfinished_higher,0,"Английский на уровне чтения и перевода,Понимание REST API,Java Core,SQL,Алгоритмы и структуры данных,Stream API,Multithreading,Java SE,Hibernate ORM,PostgreSQL,Spring Framework",0.457
29,1,Ярославль,female,other,0,0,0,0,0,0,0,1,higher,94,"Деловая переписка,Работа с поставщиками,Расчеты с покупателями,Планирование рабочего дня руководителя,Первичная бухгалтерская документация,Подготовка презентаций,Ведение переговоров,1С: Предприятие 8,Проведение презентаций,Заключение договоров,Деловое общение,Телефонные переговоры",0.427
34,1,Польша,male,other,0,0,0,0,0,0,0,1,higher,99,Ответственность,0.431
24,1,Нижний Тагил,male,javadeveloper,1,1,0,1,1,1,1,1,bachelor,104,"Java SE,ООП,Java EE,Spring Framework,Hibernate ORM,Apache Tomcat,Spring MVC,Spring Security,JDBC,АОП,MySQL,SQL,JSP,Java Servlets,Apache Maven",0.664
29,1,Подольск (Московская область),male,javadeveloper,1,0,0,0,0,0,0,0,higher,127,"Работа в команде,Работа с большим объемом информации,Ориентация на результат,Французский язык,Java",0.499
20,1,Армения,male,javadeveloper,1,1,1,0,0,1,0,1,bachelor,12,"Java,Spring Framework,Spring Boot/MVC/Data,MongoDB,JSP,Git,HTML/CSS,Apache Maven,Atlassian Jira,Spring batch,Selenium,REST",0.496
20,1,Киев,male,javajun,0,0,0,0,0,0,0,1,unfinished_higher,0,"Mathematical Programming,Ориентация на результат,Грамотная речь,Пользователь ПК,Ведение переписки на иностранном языке,Аналитическое мышление,Мобильность",0.286
25,1,Ипатово,male,other,1,0,0,1,0,0,1,0,higher,39,"Работоспособность,Обучаемость,Добросовестность,Ответственность,Java,SQL,ООП",0.506
23,1,Санкт-Петербург,male,javaintern,0,0,0,0,0,0,0,1,bachelor,0,,0.314
23,0,Копейск,male,developer,0,0,0,0,0,0,0,0,special_secondary,0,,0.057
23,0,Клинцы,male,other,0,0,0,0,0,0,0,0,secondary,0,,0.029
25,0,Волгоград,male,other,0,0,0,0,0,0,0,0,master,0,"JavaScript,Python",0.171
40,1,Выборг,male,other,0,0,0,0,0,0,0,0,higher,169,Ответственность,0.493
32,1,Кишинёв,male,javajun,0,0,0,0,0,0,0,0,higher,132,"Работоспособность,Быстрообучаемость",0.46
23,1,Шымкент,male,javadeveloper,1,0,1,1,0,1,1,0,bachelor,24,"Тестирование,Проведение тестирований,Работа с документами,JavaScript,MySQL,jQuery,SQL,Git,Linux,Java,CSS3,HTML5,XML,ООП,Bootstrap,MS PowerPoint,MS Outlook,Internet,Пользователь ПК,JSP,Java Applets,Java EE,Java SE,Java Database,Spring Framework,iOS",0.55
26,1,Нижний Новгород,male,javajun,1,0,1,0,0,0,1,0,higher,41,"Java,Kotlin,ООП,Android SDK,Git,XML,JSON,Room,JUnit",0.508
28,0,Новосибирск,male,other,1,0,0,0,0,0,0,1,unfinished_higher,29,"Сборка ПК,Техническое обслуживание,Информационные технологии,Ремонт ПК,Настройка ПК,Материальная отвественность,Python,Java,Data Analysis,machine learning,Преподавание,Электрогитара,Пение,Публичные выступления",0.154
21,1,Минск,male,javadeveloper,1,0,0,1,1,1,1,1,unfinished_higher,4,"Java,JSP,SQL,XML,Ajax,ООП,HTML,MS SQL Server,Hibernate ORM,Java Servlets,Oracle Pl/SQL,MVC,Bootstrap,CSS,Unity,Spring Framework,JPA,Design Patterns,Transact-SQL",0.504
28,1,Москва,male,javadeveloper,1,1,1,1,0,0,1,1,bachelor,22,"Обучаемость,SQL,Java,Apache Maven,Git,HTML,ООП,CSS,SAP ERP",0.548
31,1,Москва,male,javaintern,0,0,0,0,0,0,0,0,higher,117,,0.447
23,1,Москва,male,developer,1,0,0,0,0,0,0,1,unfinished_higher,0,"C++,Java",0.329
25,0,Москва,male,javadeveloper,0,0,0,0,0,0,0,1,unfinished_higher,0,"Ответственность,Целеустремленность",0.086
25,0,Ростов-на-Дону,male,other,0,0,0,0,0,0,0,0,secondary,0,Ответственность,0.029
21,1,Москва,male,javajun,1,1,1,1,1,1,1,1,unfinished_higher,8,"PostgreSQL,Java,Java SE,Git,SQL,Hibernate ORM,Spring Framework,Spring,Английский язык,Java Core,Java Collections,Spring Data Jpa,Spring Boot,Spring REST,REST,JWT,JUnit,Mockito,Swagger,Java Stream API,H2,Maven,ООП,JSON,UML,MySQL",0.593
23,1,Москва,male,developer,1,0,1,1,0,0,0,1,higher,0,"SQL,C#,Java,ASP.NET,Git",0.471
19,1,Москва,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,"Работоспособность,Пунктуальность,Усидчивость",0.286
25,0,Антрацит,male,other,0,0,0,0,0,0,0,0,special_secondary,21,"Работоспособность,Коммуникабельность,Целеустремленность",0.076
25,1,Москва,male,other,1,0,1,1,0,0,0,0,higher,54,"MS Office,Adobe Photoshop,Грамотная речь,Работа в команде,Водительское удостоверение категории B,MS Outlook,Android SDK,HTML,Java,Intellij IDEA,MySQL,Git,Android studio,Kotlin",0.519
26,1,Таджикистан,male,javajun,1,0,0,0,0,0,0,0,master,18,"Основа HTML,Java Core",0.43
28,1,Великий Новгород,male,javajun,1,0,0,0,0,0,0,0,special_secondary,43,"Java,Английский язык,Поиск информации в интернет,Работа с базами данных,Исполнительность,Ответственность,Intellij IDEA",0.338
20,1,Москва,male,other,0,0,0,1,0,0,0,1,bachelor,7,"Английский язык,MC Office,Atlassian Jira,Google Docs,SQL,MS PowerPoint,Prezi,Adobe Photoshop,Работа в команде,Деловая переписка,Организаторские навыки,Пользователь ПК,Internet,Деловая коммуникация,Деловое общение,Управление персоналом,MS Outlook,Работа с большим объемом информации,Организация мероприятий,Грамотная речь",0.363
23,0,Кишинёв,male,javajun,0,0,0,0,0,0,0,0,secondary,49,,0.072
35,1,Москва,male,javajun,1,1,1,1,0,1,0,0,higher,77,"Обучаемость,Ответственность,Целеустремленность,Грамотная речь,Деловое общение,Работа в команде,Java,Spring Framework,SQL,MySQL,Git,Английский язык,EJB,MyBatis,Oracle Database,PostgreSQL,JMS,JUnit,Apache Tomcat,Apache Camel,RabbitMQ,Jenkins,Apache Maven,Jackson,SVN,Jira,Postman,Intellij IDEA",0.626
28,1,Сургут,male,javadeveloper,1,1,1,1,0,1,1,0,higher,0,"Исполнительность,Java,JavaScript,HTML,MySQL,CSS,SQL,jQuery,Spring Framework,HTML5,ООП,REST,Fetch,JDBC,Git,Bootstrap,MVC,ThymeLeaf,Apache Tomcat,Apache Maven",0.6
30,0,Брянск,male,developer,1,0,1,1,0,0,1,0,master,67,"C/C++,CMake,MS Visual Studio,JavaScript,React,HTML,CSS,Английский язык,ООП,Git,Mercurial,Работа в команде,Linux,Apache HTTP Server,Nginx,MySQL,PostgreSQL,Qt,Django Framework,Flask,Vue,Python,Pandas,Scikit-Learn,Matplotlib,NumPy,SciPy,Docker,Java,Keras",0.403
20,1,Железнодорожный,male,developer,1,0,1,1,0,0,1,1,higher,13,"Работоспособность,Ответственность,Java,C++,Android,Windows Os,MS Office,Adobe Acrobat,Настройка ПК,Git,HTML5,SQLite,JSON API,Английский язык,ООП,MySQL,Adobe Photoshop,REST,Пользователь ПК,Работа в команде,Грамотная речь",0.526
33,1,Самара,male,javajun,1,0,1,1,1,0,1,0,higher,163,"Слепая печать,Git,Intellij IDEA,Java,Java Servlets,SQL,PostgreSQL,HTML5,CSS,Hibernate ORM,ООП,Администрирование серверов Linux,Администрирование серверов Windows,Linux",0.702
32,1,Днепр (Днепропетровск),male,javajun,1,1,1,1,1,1,0,0,unfinished_higher,27,"Spring,Spring Boot,MS SQL,SQL,Hibernate ORM,Git,Apache Maven,Linux,Java Core,Docker",0.567
23,1,Санкт-Петербург,male,developer,1,0,1,1,0,0,1,1,bachelor,22,"Visual Studio C#,HTML,CSS,JavaScript,Java,C#,CSS3,HTML5,XML,Python,.NET Framework,MySQL,Lua,ООП,Git,MS Visual Studio,R",0.505
23,1,Москва,male,javajun,0,0,0,0,1,0,0,0,special_secondary,45,"JDBC,Hibernate ORM,Базовые знания SQL, GIT, MAVEN,Docker",0.34
28,1,Великий Новгород,female,javajun,1,0,0,0,0,0,0,0,special_secondary,70,"Java,1С: Бухгалтерия,1С: Торговля и склад,Intellij IDEA,Поиск информации в интернет,Умение работать в команде",0.362
24,1,Санкт-Петербург,female,javajun,1,1,1,1,0,0,1,0,higher,44,"Java,SQL,Apache Maven,Git,Intellij IDEA,JavaFX,PostgreSQL,ООП",0.596
31,1,Таджикистан,male,developer,0,0,0,0,0,0,0,0,higher,102,"Программирование: PascalABC.NET, Visual Basic, C#, Android Studio, C++, Delphi, GO, Java, Python,Офисные приложения MS Office :Word‚ Excel‚ Power Point‚ Access ОС: Windows 95/98/NT/2000/XP/Vista/7,Математические пакеты: MathCad, Matlab,СУБД. MS Access, MS SQL Server, SQLite, PostgreSQL, MySQL,Web. HTML/CSS, PHP, JavaScript,автор серий книг по программирование и информационной безопасности.,Автор более 40 научных работ,Разработчик программа CopyBox",0.434
24,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,12,,0.296
26,1,Тюмень,male,javadeveloper,0,0,0,0,0,0,0,0,unfinished_higher,7,"Активные продажи,Прямые продажи,Работа с кассой,1С: Торговля,Навыки продаж,Телефонные переговоры,Консультативные продажи,Обучение и развитие,Ведение клиентской базы,Поиск и привлечение клиентов",0.292
21,1,Биробиджан,male,javadeveloper,1,0,1,1,0,1,0,1,unfinished_higher,37,"Java,Spring Framework,JUnit,Git,MVC,MySQL,PostgreSQL,Android,Android SDK",0.49
52,1,Ростов-на-Дону,male,javadeveloper,1,0,0,0,0,0,0,0,higher,307,"Java SE,HTML,Flash Actionscript,3D Моделирование,Adobe Flash Professional,Linux,Windows 7,C++,Java Servlets,HTTP,CSS,JavaScript,HTML5,CSS3,Adobe Flash,Autodesk 3ds Max,Intellij IDEA,Преподаватель,NetBeans,JDBC,Тестирование,Настройка серверов",0.659
20,1,Самара,male,javadeveloper,1,1,1,1,1,1,0,1,higher,0,"Java,CSS,HTML,Maven,SQL,Git,Hibernate ORM,Spring Framework",0.6
20,1,Бишкек,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,33,навык ведения переговоров с клиентами;,0.315
