,age,skills,city,gender,specialty,java,maven,git,sql,hibernate,spring,oop,student,education_level,total_experience,skill_set,rubbish,rating
8,15,1,Москва,male,javaintern,0,0,0,0,0,0,0,0,secondary,0,Обучаемость,1,0.0
9,20,1,Алматы,male,other,0,0,0,0,0,0,0,1,unfinished_higher,5,,0,0.0
10,24,0,Москва,male,other,0,0,0,0,0,0,0,0,higher,9,"CRM,SEO оптимизация,работа с биржами,Составление семантического ядра,Технический аудит сайта,Конкурентная аналитика,Формирование технического задания для разработки",6,0.0
11,20,1,Москва,male,developer,0,0,0,0,0,0,0,0,special_secondary,3,Программирование,1,0.0
12,23,1,Омск,male,javajun,1,0,1,1,1,0,1,0,higher,0,"Ответственность,Intellij IDEA,Java,Git,MySQL,Hibernate ORM,Linux,ООП,JavaScript,Java SE,Коммуникабельность,Обучаемость,Внимательность,Креативность",5,0.2
13,46,1,Ленино,male,javajun,1,0,1,0,0,0,0,0,higher,58,"Git,Java,HTML,CSS,slack,trello",0,0.0
14,19,1,Кемерово,male,javadeveloper,0,0,0,1,0,0,0,0,secondary,0,"Веб-программирование,Верстка,JavaScript,MySQL,Android",2,0.0
15,31,1,Москва,male,javaintern,1,1,0,1,0,1,1,0,special_secondary,70,"Intellij IDEA,младший разработчик,Java,java junior,программист-стажер,ООП,Стажёр программист,Английский язык,Maven,Spring Framework,Java 11,Tomcat,PostgreSQL,Lombok,JDBC,JUnit",3,0.0
16,20,1,Алматы,male,javajun,1,0,1,1,0,1,1,1,bachelor,9,"Python,Django Framework,Java,Git,ООП,HTML,CSS,ORACLE,Jave EE,Oracle Pl/SQL,Spring Framework,MySQL,REST API",0,0.0
17,20,1,Апрелевка,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,Исполнительность,1,0.0
18,27,1,Самара,male,javajun,1,1,1,1,0,1,0,0,higher,38,"Java,MySQL,MS SQL,Bootstrap,Apache Maven,JavaScript,Spring Framework,Spring boot,HTML5,CSS3,Git",0,0.0
19,28,0,Пушкино (Московская область),male,other,0,0,0,0,0,0,0,0,secondary,74,"Исполнительность,Тендеры,Логистический менеджмент,Государственные закупки,1С: Бухгалтерия,Управление поставками",6,0.0
20,19,1,Иваново (Ивановская область),male,other,0,0,1,1,0,0,1,1,higher,0,"Обучаемость,Advanced mathematics,Real, vector and complex analysis,Linear Algebra,ODE,Average typing speed - 80 symbols per minute,Critical/Analytical Thinking,Strong Communication Skill,Management/Leadership Skills,Problem Solving Skills,Swift,Python,Git,SQL,ООП,MySQL,UIKit,SkLearn,Pandas,OpenCV and dlib,SciPy",1,0.0
21,21,1,Челябинск,male,developer,0,0,0,0,0,0,0,1,higher,7,"HTML5,CSS3,JavaScript,Figma,PHP5",0,0.0
22,21,1,Воронеж,male,developer,0,0,0,0,0,0,0,0,secondary,0,,0,0.0
23,31,1,Казань,male,javajun,1,0,1,1,1,1,1,1,higher,71,"HTML,CSS,ООП,Английский язык,JAVA core,SQL сложные запросы,Oracle SQL developer,Git,Базовые алгоритмы и оценка сложности,Hibernate ORM,Googling master,Spring Framework (Core, MVC, AOP, Security, REST, Data, Boot),C lang,Python,Docker,Unix",2,0.0
24,19,1,Almaty,male,other,1,0,0,0,0,0,0,1,higher,11,"Обучаемость,Python,C++,C,Java,Algorithms,Problem-solving",1,0.2
25,30,1,Москва,male,javadeveloper,1,1,1,0,0,0,0,0,higher,57,"Java,JUnit,REST API,Maven,JavaScript,Groovy,SQL на базовом уровне, навыки написания SQL-запросов,Git,Знание английского языка на уровне чтения и понимания документации",2,0.0
26,26,1,Краснодар,male,javajun,0,0,0,0,0,0,0,1,bachelor,0,,0,0.0
27,26,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"способность к интенсивному и постоянному обучению,способность самостоятельного развития,Аналитический склад ума,Ответственность,высокая работоспособность,Базовое понимание Kotlin,Основы программирования на C# И C++,SQL в виде простых запросов,Английский язык - техническая лексика",9,0.0
28,35,1,Москва,male,javajun,1,1,1,1,0,0,0,0,higher,154,"Умение работать в команде,Java,Intellij IDEA,SQL,Maven,Git",1,0.0
29,26,0,Москва,male,developer,0,0,0,0,0,0,0,0,master,39,"1С: Предприятие 8,MS Office,Internet,Деловая переписка,AutoCAD,P-CAD,Компас-3D,Английский язык,Python",3,0.0
30,37,0,Омск,male,other,0,0,0,0,0,0,0,0,special_secondary,164,"способность анализировать проблемы, эффективно искать пути их разрешения,проводить диагностику профессионального оборудования,Ремонт ПК,Настройка ПК,Настройка сетевых подключений,Настройка ПО,Техническое обслуживание,Сборка ПК,Прокладка кабелей,Пользователь ПК,Администрирование сетевого оборудования",11,0.0
31,24,1,Санкт-Петербург,male,javadeveloper,1,1,1,1,0,0,0,0,unfinished_higher,0,"Java,HTML,CSS,SQL,Git,Apache Maven",0,0.2
32,25,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"Adobe Photoshop,Adobe After Effect,CSS3,HTML5,Adobe Illustrator,jQuery,Методология БЭМ,Адаптивная верстка",2,0.0
33,26,0,Ургенч,male,javadeveloper,1,1,0,1,1,1,0,0,bachelor,40,"Исполнительность,Java,Spring Framework,Hibernate ORM,PostgreSQL,Apache Maven,Apache Tomcat,ORACLE,MongoDB,MySQL",1,0.0
34,29,1,Нижневартовск,male,javadeveloper,1,0,0,1,0,0,1,0,higher,54,"HTML,MySQL,C++,Администрирование серверов Windows,JavaScript,ООП,Android SDK,Java SE,Microsoft Visual Studio,Java",1,0.0
35,32,1,Москва,male,javadeveloper,1,0,0,0,0,0,0,0,higher,164,"Java,NetBeans,Java SE,C/C++,C#,MS Visual Basic,Unity Pro XL,Simatic PCS 7,Proficy iFIX,GENESIS32,SCADA Infinity,ABB Industrial IT System 800xA,CODESYS,Concept XL",0,0.3
36,28,1,Белореченск,male,javaintern,0,0,1,1,0,0,0,0,master,54,"Исполнительность,обучаемость,готовность учиться и переучиваться,деловые переговоры,Грамотная речь,Английский язык,Работа в команде,Деловая переписка,Деловое общение,Креативность,Телефонные переговоры,Ориентация на результат,Водительское удостоверение категории B,Работа с большим объемом информации,Проведение презентаций,Python,Git,Linux,Docker,Kubernates,SQL,NoSQL,Bash",14,0.0
37,26,1,Челябинск,male,javadeveloper,0,0,0,0,0,0,0,0,bachelor,0,Ответственность,1,0.0
38,16,1,Турция,male,javaintern,0,0,0,0,0,0,0,0,secondary,0,"Ответственность,Обучаемость,Отзывчивость",3,0.0
39,30,1,Москва,male,developer,0,0,1,0,0,0,0,0,higher,74,"HTML,CSS,JavaScript,Adobe Photoshop,Git,Английский язык,Деловая коммуникация,Работа в команде,Грамотная речь,Телефонные переговоры,Figma,Photoshop,Lightroom,Pixel Perfect,HTML5,CSS3,ES6,JS,github,npm,webpack,SPA,English,Jira,Atlassian Jira,Пользователь ПК,MS Outlook,MS PowerPoint,Деловое общение,Водительское удостоверение категории B",7,0.0
40,20,1,Алматы,female,javajun,1,0,1,1,0,0,1,1,unfinished_higher,0,"Java,SQL,Git,PostgreSQL,HTML5,CSS3,ООП,C#,MS SQL Server",0,0.0
41,20,1,Москва,male,developer,0,0,0,0,0,0,0,0,special_secondary,21,"Быстрая обучаемость,Креативность,Adobe Photoshop,Пользователь ПК,HTML,CSS,JavaScript,Internet,Python",3,0.0
42,22,1,Москва,female,javaintern,0,0,0,0,0,0,0,0,bachelor,0,Работоспособность,1,0.0
43,19,1,Москва,male,javaintern,1,0,0,1,0,0,1,1,unfinished_higher,0,"Исполнительность,Аналитический склад ума,Алгоритмизированный подход,Упорство,Умение работать в команде,Java,Android SDK,C++,Python,SQL,ООП",5,0.2
44,31,1,Сибай,male,developer,1,0,0,1,0,0,1,0,higher,80,"jQuery,PHP5,MySQL,PHP,HTML,Ajax,ООП,Java EE",0,0.0
45,18,1,Кострома,female,developer,1,0,0,1,0,0,0,1,special_secondary,2,"Java,JavaScript,PHP,Python,SQL,HTML,CSS,MySQL,C#,Joomla CMS,1С-Битрикс",1,0.0
46,28,0,Нижневартовск,male,developer,0,1,0,0,0,0,0,0,unfinished_higher,5,"Kotlin,Gradle,Maven,RxKolin",0,0.0
47,31,1,Москва,male,javadeveloper,1,1,1,1,1,1,1,0,higher,78,"Основы С++,Java SE,Hibernate ORM,Apache Maven,ООП,JDBC,MySQL,Git,Spring Framework,Adobe Photoshop,CorelDRAW",1,0.0
48,19,0,Бишкек,male,other,1,0,1,1,1,1,1,0,secondary,0,"Исполнительность,Java,HTML,MySQL,CSS,SQL,Git,Spring Framework,ООП,Hibernate ORM,Golang,REST",1,0.0
49,19,1,Алматы,male,javadeveloper,0,0,0,0,0,0,0,1,bachelor,0,"Обучаемость,Настойчивость",2,0.2
50,25,1,Москва,male,other,0,0,0,0,0,0,0,0,secondary,35,"Исполнительность,Техническая поддержка,Настройка ПК,Настройка ПО,Настройка сетевых подключений,Adobe Photoshop,Сборка ПК,Пользователь ПК,Водительское удостоверение категории B,Английский язык,Администрирование сайтов,Техническое обслуживание,Грамотная речь,Работа в команде,Internet,Adobe After Effect,Adobe",12,0.0
51,26,1,Усть-Донецкий,male,other,1,0,1,1,0,0,0,0,bachelor,0,"Обучаемость,MySQL,HTML,PHP,MS Word,MS Excel,CSS,Java,Git,1С-Битрикс",2,0.0
52,33,1,Раменское,male,javadeveloper,1,0,1,1,0,0,0,0,master,141,"MS Access,MS Excel,MS Word,Java,Adobe Photoshop,Java core,GitHut,SQL",0,0.0
53,34,0,Вышний Волочек,male,javaintern,0,0,0,0,0,0,0,0,bachelor,167,Ответственность,1,0.0
54,23,1,Казань,female,javadeveloper,1,1,1,1,1,1,0,0,bachelor,21,"Spring Framework,Hibernate ORM,Git,Scrum,Maven,Redmine,JUnit,JDBC,SQL,Java",0,0.0
55,22,0,Красноярск,male,developer,0,0,0,1,0,0,0,1,unfinished_higher,0,"Грамотная речь,Работа в команде,C#,ASP.NET,Python,Django,SQL,HTML,Алгоритмы,Математика,Scrum,WPF,Windows Forms,XAML,C++,Qt",4,0.3
56,25,0,Москва,male,javadeveloper,1,0,0,1,0,0,0,0,higher,32,"Java development,OOP,Inheritance,Interfaces,Polymorphism,Exception handling,Regular Exceptions,I/O,Object Serialization,Generic Collections,Recursion,SQL,PostgreSQL,JDBC,Math Olympiad at school 124 - 1st place,Scope availability - Modificators,Java",0,0.0
57,23,1,Алматы,male,javadeveloper,1,0,1,1,1,1,1,0,secondary,8,"React,JUnit,Git,Алгоритмы и Структуры данных,Linux,ООП,CSS,JavaScript,SQL,Java,HTML5,Spring,Hibernate ORM,ElasticSearch,PostgreSQL",1,0.3
58,21,1,Москва,female,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,Исполнительность,1,0.0
59,32,1,Москва,male,javadeveloper,1,0,0,0,0,0,0,0,higher,8,Java,0,0.0
60,25,1,Санкт-Петербург,male,developer,1,0,1,1,0,1,1,1,unfinished_higher,0,"MySQL,PostgreSQL,Python,Git,HTML,CSS,Тестирование,Linux,ООП,C++ basics,Kotlin,Java Core,Spring Framework",1,0.0
61,26,1,Москва,male,developer,0,0,0,0,0,0,0,0,master,0,Обучаемость,1,0.0
62,34,1,Москва,male,javadeveloper,1,0,1,1,1,1,1,0,higher,117,"Java,Git,ООП,SQL,Java core,JDBC,Multithread Programming,MySQL,Spring Framework,Hibernate",0,0.0
63,36,1,Москва,male,javadeveloper,1,1,1,1,1,1,1,0,higher,19,"Java,Hibernate ORM,XML,CSS,JavaScript,JSON API,SQL,HDFS,JDBC,MySQL,Redis,MongoDB,Spring Framework,PostgreSQL,Apache Maven,Git,Apache Spark,Jsoup,REST,SOAP,ООП,Android,Разработка ПО,Английский язык,Spring Boot,Docker",1,0.0
64,24,1,Санкт-Петербург,male,javajun,1,0,1,1,1,1,0,1,bachelor,13,"Java,Python,Spring Framework,Spring boot,Spring Rest,Spring Security,Spring Data,Hibernate ORM,JPA,Git,PostgreSQL,MongoDB,Docker,RabbitMQ,Linux,Redis,JUnit,Unit Testing,Pandas,Numpy,Spring cloud,Kafka,Django",0,0.0
65,34,1,Samarkand,male,javadeveloper,1,1,1,0,1,1,1,0,higher,62,"Java,Java SE,Intellij IDEA,Git,Linux,ООП,Chronicle,Docker,HFT,Design Patterns,Gradle,Maven,JavaFX,Spring Framework,Hibernate ORM,CSS3,HTML,JavaScript,ReactJS,Sass,Spring Boot,Swagger,REST,SOAP,Jitwatch,JMH,Quarkus,Wiremock,TeamCity,Jenkins",0,0.2
66,28,1,Нур-Султан,male,javadeveloper,1,0,0,1,0,1,1,0,higher,55,"Java,Spring Framework,SQL,ООП",0,0.0
67,29,1,Алматы,male,developer,0,0,0,0,0,0,0,1,bachelor,0,Обучаемость,1,0.0
68,24,1,Уфа,male,other,0,0,1,0,0,0,1,1,bachelor,0,"Js,CSS,HTML,HTML5,ООП,JavaScript,React,Redux,Bootstrap,Немного c# и python,Git,Rest API,React hooks,Sass",1,0.0
69,23,1,Москва,male,javajun,1,0,1,0,0,0,0,0,higher,4,"Java,Git,Linux",0,0.0
70,33,1,Смоленск,male,javadeveloper,1,1,1,1,0,1,0,1,higher,0,"Работоспособность,Java,Java SE,Java EE,Java Servlets,Apache Maven,Spring Core,Spring Framework,SQL,MySQL,JUnit,JDBC,XML,HTML,CSS,JavaScript,Git",1,0.0
71,32,1,Bishkek,male,javadeveloper,1,0,1,1,1,1,0,0,higher,131,"Java,MySQL,Intellij IDEA,HTML,CSS,PostgreSQL,Spring Framework,Hibernate ORM,Git,JavaScript",0,0.0
72,30,1,Томск,male,javajun,1,0,0,1,0,1,1,0,higher,75,"Java,ООП,Intellij IDEA,SQL,Spring Framework,PostgreSQL",0,0.0
73,20,1,Златоуст,male,other,0,0,1,1,0,0,1,0,secondary,0,"Обучаемость,адекватность,Ответственность,Коммуникабельность,Быстро схватываю,Веб-программирование,HTML,JavaScript,CSS,Веб-дизайн,Adobe Photoshop,jQuery,CSS3,SQL,Git,TypeScript,React,Redux,Material UI,PostgreSQL,ООП,Python,Django Framework,Django rest framework,Scss,SQLite,Webpuck",7,0.0
74,35,1,Петрозаводск,male,developer,0,0,1,1,0,0,0,0,special_secondary,39,"Работоспособность,HTML,CSS,JavaScript,MySQL,jQuery,SQL,Git",1,0.0
75,42,1,Нижний Новгород,male,javadeveloper,1,1,1,1,1,1,0,1,higher,74,"Intellij IDEA,Git,Java,Linux,Spring Framework,Java Servlets,Apache Tomcat,Apache Maven,Postman,PostgreSQL,REST,SOAP,Hibernate ORM,Java EE,JSP,Английский язык,Грамотность,Деловая коммуникация,Пользователь ПК,SOLID",3,0.0
76,36,1,Москва,male,javadeveloper,1,0,0,0,0,0,0,0,bachelor,37,"Java,C/C++,Администрирование серверов Linux,Базы данных",2,0.0
77,22,0,Москва,male,other,0,0,1,1,0,0,0,0,unfinished_higher,3,"Обучение и развитие,Управление эффективностью,Работа в команде,SQL,Python,JavaScript,Git,Delphi,MS SQL Server,MS SQL,MySQL,CSS,C++,Linux,HTML",3,0.0
78,31,1,Москва,male,javajun,1,0,0,0,0,0,0,0,higher,158,"Автоматизация процессов,АСУ,АСУ ТП,ПЛК,GE,Локальные сети,Python,Data science,Java",5,0.3
79,38,1,Иваново (Ивановская область),male,developer,1,1,1,1,0,0,1,0,higher,185,"Linux,Python,MySQL,Java,ООП,Git,Apache Maven",0,0.2
80,20,1,Набережные Челны,male,other,0,0,1,1,0,0,1,0,secondary,58,"Python,JavaScript,HTML,CSS,Git,Django Framework,SQL,ООП,Администрирование серверов Linux,C#,PHP,Machine Learning,Data Analysis,Web Application Development",1,0.0
81,23,1,Кызылорда,male,developer,0,0,0,0,0,0,0,0,higher,26,"Работоспособность,Python,C++,Embarcadero Delphi,JavaScript,Kotlin",1,0.0
82,30,1,Москва,male,javajun,1,0,0,1,1,1,0,0,higher,85,"Java,Spring Framework,Hibernate ORM,HTML,CSS,JavaScript,SQL",0,0.0
83,27,1,Нур-Султан,male,javajun,1,0,0,0,0,0,0,0,special_secondary,0,"Java Core, Git,Изучаю Spring Framework, Maven",1,0.0
84,21,1,Санкт-Петербург,male,developer,1,0,0,1,1,1,0,1,unfinished_higher,0,"Spring Framework,Hibernate ORM,Java Servlets,PostgreSQL,Oracle Pl/SQL,C#,Java,Transact-SQL,MS SQL Server,JavaScript,React",0,0.0
85,32,1,Москва,male,other,0,0,0,0,0,0,0,0,higher,103,"Solid Works,AutoCAD,Станки ЧПУ,Токарь, сварщик,Компас3д,HTML,CSS,JS,PHP",3,0.0
86,20,1,Климовск (Московская область),male,javadeveloper,0,0,0,0,0,0,0,0,secondary,0,"Исполнительность,Креативность,Работа в команде,Организаторские навыки,Обучение и развитие,Ведение переговоров,Пользователь ПК",7,0.0
87,29,1,Чехов,male,javajun,0,0,0,1,0,0,1,0,bachelor,100,"Общее понимание SCADA систем,Понимание opc серверов,Знание языков программирования FBD LD CFC,Умение работать в программе Codesys,Начальное знание языков программирования Java Си Sql,Знание языка ST,знание основ языка Java,MySQL,ООП",7,0.0
88,40,1,Москва,male,other,0,0,0,1,0,1,0,0,higher,127,"Работоспособность,Финансовый анализ,Российские стандарты бухгалтерского учета,Международные стандарты бухгалтерского учета,MS PowerPoint,1С: Предприятие 8,1C: Бухгалтерия,Английский язык,Управление финансами,Spring Framework,SQL,PostgreSQL,Agile Project Management",7,0.0
89,30,1,Саратов,male,developer,1,0,0,1,0,0,0,0,higher,60,"Аудит безопасности,Осваиваю все новое,Коммуникабельность,Аналитические исследования,Стремление к совершенствованию,Работа с большим объемом информации,Информационная безопасность,Целеустремленность,Работа в команде,Адаптируюсь к различным условиям,Теханализ,Криптография,Организаторские навыки,Разработка должностных инструкций,Мотивация персонала,Управление интернет-проектами,SQL,Программирование,Клиентоориентированность,HP Service Manager,Active Directory,Java,Python",18,0.2
90,22,1,Москва,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,,0,0.0
91,24,1,Санкт-Петербург,male,javadeveloper,1,0,1,1,0,1,0,1,master,14,"Поиск информации в интернет,Python,Pandas,Spring Framework,Java,PostgreSQL,Jira,Confluence,GitLab,JDBC,MySQL,Agile Project Management",1,0.0
92,23,1,Москва,female,other,0,0,0,0,0,0,0,0,bachelor,5,,0,0.0
93,34,1,Алматы,male,javajun,1,1,1,1,1,1,0,0,special_secondary,5,"Ответственность,Коммуникабельность,Java,Spring,Java SE,Java EE,Spring Framework,Spring Boot,Hibernate,Git,HTML,PostgreSQL,CSS,Hibernate ORM,Apache Tomcat,Apache Maven,REST API,Gradle,Java Servlets,Docker,React.js",2,0.2
94,32,1,Москва,male,javaintern,0,0,0,0,0,0,0,0,secondary,60,Работоспособность,1,0.0
95,35,0,Урмары,male,other,0,0,0,0,0,0,0,0,higher,114,Обучаемость,1,0.0
96,32,1,Москва,male,javaintern,0,0,0,0,0,0,0,1,unfinished_higher,14,,0,0.0
97,39,1,Москва,female,developer,0,0,1,0,0,0,0,1,higher,243,"HTML5,CSS3,JavaScript,CMS Wordpress,Joomla CMS,Adobe Photoshop,CorelDRAW,1С-Битрикс,CRM,Создание сайтов,MS Word,jQuery,MS PowerPoint,PHP,Git,vue.js",2,0.0
98,28,0,Партизанск,male,other,0,0,0,1,0,0,0,0,higher,67,"Настройка ПК,Настройка сетевых подключений,Настройка ПО,Ремонт ПК,Сборка ПК,Windows 7,Windows Xp,Администрирование серверов Windows,Техническое обслуживание,MS Outlook,Прокладка кабелей,TCP/IP,DHCP,Локальные сети,Автоматизированное рабочее место (АРМ),HTML,CSS,SQL,Python,MySQL,Oracle 11I",10,0.2
99,33,1,Ургенч,male,javadeveloper,0,1,1,1,1,1,1,0,bachelor,52,"Spring Framework,MySQL,Hibernate ORM,JUnit,CSS,Git,ООП,Spring boot,PostgreSQL,Redmine,Bitbucket,HTML,Thymleaf,Maven,Docker,SQL",0,0.0
100,26,1,Тюмень,male,javajun,1,0,0,0,0,0,0,1,unfinished_higher,0,"Ооп, Java SE, Spring,Java 8",1,0.0
101,28,1,Армения,female,javajun,1,1,1,1,0,1,0,0,bachelor,106,"Ответственность,Целеустремленность,MS Office,Мастер-Тур,1С-Битрикс,HTML5,JavaScript,MySQL,Git,Apache Maven,Java,Spring Framework,C++,Python,Android,Kotlin",4,0.0
102,25,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,55,"Коммуникабельность,Стрессоустойчивость,Работа в команде,Деловое общение,Ориентация на результат,Управление проектами",6,0.0
103,34,1,Москва,male,javaintern,0,0,0,0,0,0,0,0,higher,135,"Ответственность,Адекватен к критике",2,0.0
104,53,1,Бухара,male,other,0,0,0,0,0,0,0,0,higher,142,"Работа в команде,Управление персоналом,Грамотная речь",3,0.0
105,29,1,Москва,male,other,1,0,0,1,0,0,0,0,higher,122,"Пользователь ПК,Умение работать в команде,Способность обучать других,Организаторские навыки,Английский язык,Деловое общение,Агентские продажи,Активные продажи,Анализ продаж,B2B Продажи,FMCG Продажи,MS Excel,MS PowerPoint,MS Word,Консультирование,Водительское удостоверение категории B,Пауэрлифтинг,Фитнес,SQL,СУБД,MS SQL Server,Навыки переговоров,Java",16,0.0
106,28,1,Новосибирск,male,other,0,0,1,0,0,0,0,1,unfinished_higher,64,"Linux,Администрирование серверов Linux,Английский язык,Bash,Git,Doker,LAMP,Gitlab,Python,Kuberspray,Kubernetes",1,0.0
107,28,1,Москва,male,javajun,1,1,1,1,1,1,0,0,higher,111,"Управление интернет-проектами,Разработка технических заданий,SQL,Постановка задач разработчикам,Создание сайтов,Управление командой,Интернет маркетинг,MySQL,PHP,Git,Java,С#,ASP.NET,JavaScript,Google AdWords,HTML5,UI,CRM,Mac Os,Scrum,Spring Framework,Intellij IDEA,Guava,Apache Collections,Maven,Hibernate ORM,JUnit,JSON API",7,0.0
108,23,1,Архангельск,male,javajun,1,0,1,1,1,1,0,0,special_secondary,6,"Java core,SQL,Spring Framework,Java collections,Hibernate,PostgreSQL,MySQL,Git,Java,XML,XML/Xslt,Oxygen Xml Editor",0,0.0
109,26,0,Владивосток,male,javadeveloper,1,1,1,1,1,1,0,1,higher,21,"Java Core,Git,Maven,Intellij IDEA,Spring,Hibernate,REST,JUnit,PostgreSQL",0,0.0
110,25,1,Москва,male,javadeveloper,1,0,1,1,0,0,1,0,higher,0,"Java,Intellij IDEA,Git,SQL,Android,ООП,HTML",0,0.0
111,37,0,Калининград,male,javadeveloper,1,1,1,1,1,1,0,0,special_secondary,94,"JSON API,HTML,CSS,Apache Tomcat,JSP,Java Servlets,PostgreSQL,Git,Linux,Logging,JCF,Java Core,XML,Hibernate ORM,TestNG,Selenium,GWT,Glassfish server,Spring Framework,Gradle,Liquibase,Apache Maven",0,0.2
112,33,1,Москва,male,javadeveloper,1,0,1,1,1,0,0,0,higher,146,"Android,Java,MS SQL,Delphi,FirebirdSQL,Hibernate ORM,Git,SQL,Object Pascal/Delphi,Embarcadero Delphi,Oracle 11G,iOS,СУБД,PostgreSQL,REST,Swing",1,0.0
113,34,1,Пермь,male,javadeveloper,1,0,0,1,0,0,1,0,higher,108,"Python,Django Framework,Numpy,Java,SQLite,MySQL,MS SQL,Администрирование серверов Linux,Администрирование серверов Windows,ООП",2,0.0
114,20,1,Москва,male,javajun,1,0,0,1,1,1,0,1,unfinished_higher,0,"Английский на уровне чтения и перевода,Понимание REST API,Java Core,SQL,Алгоритмы и структуры данных,Stream API,Multithreading,Java SE,Hibernate ORM,PostgreSQL,Spring Framework",3,0.0
115,29,1,Ярославль,female,other,0,0,0,0,0,0,0,1,higher,94,"Деловая переписка,Работа с поставщиками,Расчеты с покупателями,Планирование рабочего дня руководителя,Первичная бухгалтерская документация,Подготовка презентаций,Ведение переговоров,1С: Предприятие 8,Проведение презентаций,Заключение договоров,Деловое общение,Телефонные переговоры",12,0.0
116,34,1,Польша,male,other,0,0,0,0,0,0,0,1,higher,99,Ответственность,1,0.0
117,24,1,Нижний Тагил,male,javadeveloper,1,1,0,1,1,1,1,1,bachelor,104,"Java SE,ООП,Java EE,Spring Framework,Hibernate ORM,Apache Tomcat,Spring MVC,Spring Security,JDBC,АОП,MySQL,SQL,JSP,Java Servlets,Apache Maven",1,0.2
118,29,1,Подольск (Московская область),male,javadeveloper,1,0,0,0,0,0,0,0,higher,127,"Работа в команде,Работа с большим объемом информации,Ориентация на результат,Французский язык,Java",4,0.0
119,20,1,Армения,male,javadeveloper,1,1,1,0,0,1,0,1,bachelor,12,"Java,Spring Framework,Spring Boot/MVC/Data,MongoDB,JSP,Git,HTML/CSS,Apache Maven,Atlassian Jira,Spring batch,Selenium,REST",0,0.0
120,20,1,Киев,male,javajun,0,0,0,0,0,0,0,1,unfinished_higher,0,"Mathematical Programming,Ориентация на результат,Грамотная речь,Пользователь ПК,Ведение переписки на иностранном языке,Аналитическое мышление,Мобильность",6,0.0
121,25,1,Ипатово,male,other,1,0,0,1,0,0,1,0,higher,39,"Работоспособность,Обучаемость,Добросовестность,Ответственность,Java,SQL,ООП",4,0.0
122,23,1,Санкт-Петербург,male,javaintern,0,0,0,0,0,0,0,1,bachelor,0,,0,0.0
123,23,0,Копейск,male,developer,0,0,0,0,0,0,0,0,special_secondary,0,,0,0.0
124,23,0,Клинцы,male,other,0,0,0,0,0,0,0,0,secondary,0,,0,0.0
125,25,0,Волгоград,male,other,0,0,0,0,0,0,0,0,master,0,"JavaScript,Python",0,0.0
126,40,1,Выборг,male,other,0,0,0,0,0,0,0,0,higher,169,Ответственность,1,0.0
127,32,1,Кишинёв,male,javajun,0,0,0,0,0,0,0,0,higher,132,"Работоспособность,Быстрообучаемость",2,0.0
128,23,1,Шымкент,male,javadeveloper,1,0,1,1,0,1,1,0,bachelor,24,"Тестирование,Проведение тестирований,Работа с документами,JavaScript,MySQL,jQuery,SQL,Git,Linux,Java,CSS3,HTML5,XML,ООП,Bootstrap,MS PowerPoint,MS Outlook,Internet,Пользователь ПК,JSP,Java Applets,Java EE,Java SE,Java Database,Spring Framework,iOS",4,0.0
129,26,1,Нижний Новгород,male,javajun,1,0,1,0,0,0,1,0,higher,41,"Java,Kotlin,ООП,Android SDK,Git,XML,JSON,Room,JUnit",0,0.0
130,28,0,Новосибирск,male,other,1,0,0,0,0,0,0,1,unfinished_higher,29,"Сборка ПК,Техническое обслуживание,Информационные технологии,Ремонт ПК,Настройка ПК,Материальная отвественность,Python,Java,Data Analysis,machine learning,Преподавание,Электрогитара,Пение,Публичные выступления",10,0.0
131,21,1,Минск,male,javadeveloper,1,0,0,1,1,1,1,1,unfinished_higher,4,"Java,JSP,SQL,XML,Ajax,ООП,HTML,MS SQL Server,Hibernate ORM,Java Servlets,Oracle Pl/SQL,MVC,Bootstrap,CSS,Unity,Spring Framework,JPA,Design Patterns,Transact-SQL",0,0.0
132,28,1,Москва,male,javadeveloper,1,1,1,1,0,0,1,1,bachelor,22,"Обучаемость,SQL,Java,Apache Maven,Git,HTML,ООП,CSS,SAP ERP",1,0.5
133,31,1,Москва,male,javaintern,0,0,0,0,0,0,0,0,higher,117,,0,0.3
134,23,1,Москва,male,developer,1,0,0,0,0,0,0,1,unfinished_higher,0,"C++,Java",0,0.0
135,25,0,Москва,male,javadeveloper,0,0,0,0,0,0,0,1,unfinished_higher,0,"Ответственность,Целеустремленность",2,0.0
136,25,0,Ростов-на-Дону,male,other,0,0,0,0,0,0,0,0,secondary,0,Ответственность,1,0.0
137,21,1,Москва,male,javajun,1,1,1,1,1,1,1,1,unfinished_higher,8,"PostgreSQL,Java,Java SE,Git,SQL,Hibernate ORM,Spring Framework,Spring,Английский язык,Java Core,Java Collections,Spring Data Jpa,Spring Boot,Spring REST,REST,JWT,JUnit,Mockito,Swagger,Java Stream API,H2,Maven,ООП,JSON,UML,MySQL",0,0.2
138,23,1,Москва,male,developer,1,0,1,1,0,0,0,1,higher,0,"SQL,C#,Java,ASP.NET,Git",0,0.2
